Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor,codigo_x,nombre_x,codigo_y,nombre_y
120000000,3372,149440,MAI,CerroBarón,4,2.0,82.0,104.0,1.0,10081031,Codalu Propiedades,MAI,MAI,MAI,Maipú
120000000,3372,149440,PUE,AvenidaLasNievesOriente,3,3.0,84.0,120.0,1.0,10080601,Codalu Propiedades,PUE,PUE,PUE,Puente Alto
854160000,24000,1063711,LAS,RicardoCox,7,5.0,,800.0,4.0,10074591,Margarita Leiva Catalan,LAS,LAS,LAS,Las Condes
743831000,20900,926315,LOB,CaminodelYunque,4,3.0,225.0,700.0,2.0,7086037,Platoni y Bonet Propiedades,LOB,LOB,LOB,Lo Barnechea
151257500,4250,188366,SAN,PasajeTurinPoniente,4,2.0,85.0,155.0,2.0,8657276,Rodrigo Cañas de la Cerda Propiedades,SAN,SAN,SAN,Santiago
117589360,3304,146438,PUE,PasajeIslaNavarino,3,2.0,102.0,86.0,1.0,9728294,Margarita Leiva Catalan,PUE,PUE,PUE,Puente Alto
355900000,10000,443213,LAF,LasChilcasNorte,3,2.0,140.0,1000.0,4.0,8574336,Gilmpb,LAF,LAF,LAF,La Florida
622825000,17500,775623,PEÑ,Elembalse,4,3.0,200.0,2000.0,,8574183,Gilmpb,PEÑ,PEÑ,PEÑ,Peñalolén
60000000,1686,74720,PUE,VillaDuraznal,3,1.0,,,1.0,9809866,Evelyn Carrillo Santander,PUE,PUE,PUE,Puente Alto
46000000,1292,57285,LAG,SantoTomás,3,1.0,,,,9809816,Evelyn Carrillo Santander,LAG,LAG,LAG,La Granja
125000000,3512,155666,PUE,LaPrimavera,3,2.0,,,2.0,9809787,Evelyn Carrillo Santander,PUE,PUE,PUE,Puente Alto
125000000,3512,155666,PUE,AvenidaMéxico,3,2.0,,154.0,2.0,7970355,Evelyn Carrillo Santander,PUE,PUE,PUE,Puente Alto
176900000,4970,220299,ÑUÑ,Zañartu2740,4,2.0,100.0,124.0,1.0,9767097,,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
960752050,26995,1196453,LOB,CaminodeLosCastores,6,6.0,350.0,1000.0,7.0,7923562,Rsa Gestión Inmobiliaria,LOB,LOB,LOB,Lo Barnechea
178270310,5009,222005,PUE,Canaldelaluz,3,3.0,99.0,157.0,2.0,6175452,Enfoque Propiedades,PUE,PUE,PUE,Puente Alto
130000000,3653,161893,PUE,Aguavivanorte,3,1.0,75.0,102.0,1.0,7809524,Enfoque Propiedades,PUE,PUE,PUE,Puente Alto
140000000,3934,174346,PUE,Cabrero,4,1.0,74.0,162.0,2.0,8107890,Enfoque Propiedades,PUE,PUE,PUE,Puente Alto
122000000,3428,151930,MAI,Losmoais,3,1.0,91.0,138.0,1.0,9302068,,MAI,MAI,MAI,Maipú
247350500,6950,308033,BUI,CamiloBerriosQuintanilla,3,3.0,112.0,240.0,2.0,7970036,Propiedades Abarca,BUI,BUI,BUI,Buín
432418500,12150,538504,LAR,CarlosSilvaVildósola,5,4.0,140.0,220.0,2.0,6133981,Equus Gestión Inmobiliaria,LAR,LAR,LAR,La Reina
203000000,5704,252802,PUE,Independencia381,4,3.0,113.0,178.0,2.0,8189896,Giovanna Pomar,PUE,PUE,PUE,Puente Alto
274043000,7700,341274,PUE,Lamontura,4,3.0,122.0,374.0,2.0,6943932,Enfoque Propiedades,PUE,PUE,PUE,Puente Alto
93000000,2613,115816,PUE,PasajelaCañadaOriente,2,2.0,49.0,80.0,1.0,8548548,Enfoque Propiedades,PUE,PUE,PUE,Puente Alto
569440000,16000,709141,VIT,Géminisii,3,2.0,140.0,310.0,2.0,5893319,,VIT,VIT,VIT,Vitacura
208201500,5850,259280,QUI,EduardoMaira,3,2.0,145.0,247.0,4.0,8176688,Margarita Leiva Catalan,QUI,QUI,QUI,Quinta Normal
164000000,4608,204234,PUE,Sanmaximo,3,2.0,89.0,181.0,3.0,8448868,Enfoque Propiedades,PUE,PUE,PUE,Puente Alto
675000000,18966,840598,LAR,JoséZapiola8774,4,3.0,150.0,210.0,2.0,2272898,Helena de Troya,LAR,LAR,LAR,La Reina
480465000,13500,598337,PEÑ,AlvaroCasanova355,5,4.0,220.0,340.0,2.0,7891532,Equus Gestión Inmobiliaria,PEÑ,PEÑ,PEÑ,Peñalolén
170000000,4777,211706,SAN,Ñuble49,2,1.0,85.0,100.0,,6682214,,SAN,SAN,SAN,Santiago
76000000,2135,94645,PUE,PasajeQuechua02338,3,2.0,90.0,110.0,3.0,6682359,,PUE,PUE,PUE,Puente Alto
249130000,7000,310249,PUD,VuelodeCodornizNorte,4,3.0,137.0,225.0,1.0,6355152,Promoción Inmobiliaria,PUD,PUD,PUD,Pudahuel
360000000,10115,448319,LAC,Esmeralda&AvenidaFernandezAlbano,4,3.0,270.0,480.0,4.0,7064113,,LAC,LAC,LAC,La Cisterna
160000000,4496,199253,LAC,brisas000,3,1.0,150.0,331.0,4.0,7063582,,LAC,LAC,LAC,La Cisterna
266925000,7500,332410,PUD,AvenidaPedrodeAretxabala,4,3.0,129.0,228.0,2.0,6945383,Promoción Inmobiliaria,PUD,PUD,PUD,Pudahuel
1299035000,36500,1617727,LOB,ContralmiranteFernándezVial/ElTranque,6,5.0,344.0,702.0,5.0,12341490,Viel Propiedades dos Ltda.,LOB,LOB,LOB,Lo Barnechea
85000000,2388,105853,COL,LasAraucarias,2,1.0,52.0,91.0,,12341157,Urbalia,COL,COL,COL,Colina
366577000,10300,456509,COL,Santaelenalosnogalesii,3,3.0,135.0,135.0,2.0,12341129,Urbalia,COL,COL,COL,Colina
444875000,12500,554016,COL,Colina,6,4.0,170.0,610.0,3.0,12339449,Proyecta Propiedades - Santa Elena de Chicureo,COL,COL,COL,Colina
87000000,2445,108344,PAD,valledelaconcagua,3,1.0,65.0,90.0,2.0,12337901,Easyprop,PAD,PAD,PAD,Padre Hurtado
462670000,13000,576177,MAI,libertad377,5,6.0,217.0,596.0,5.0,12337835,Easyprop,MAI,MAI,MAI,Maipú
88000000,2473,109589,PUE,eyzaguirre,4,2.0,80.0,100.0,1.0,12337819,Easyprop,PUE,PUE,PUE,Puente Alto
160155000,4500,199446,PAD,rodolfojaramillo2718,3,3.0,84.0,169.0,2.0,12337777,Easyprop,PAD,PAD,PAD,Padre Hurtado
77000000,2164,95890,MAI,Olimpo,3,2.0,55.0,93.0,4.0,12337693,Easyprop,MAI,MAI,MAI,Maipú
165493500,4650,206094,MAI,elhelechosur18535,3,1.0,89.0,200.0,3.0,12337577,Easyprop,MAI,MAI,MAI,Maipú
270484000,7600,336842,MAI,alcaldejoseluisinfantelarrain,3,3.0,155.0,233.0,4.0,12337535,Easyprop,MAI,MAI,MAI,Maipú
125000000,3512,155666,PUD,ElRaulí8575,3,2.0,90.0,98.0,1.0,12336409,,PUD,PUD,PUD,Pudahuel
150189800,4220,187036,PUE,Alcántara,4,3.0,90.0,200.0,2.0,7741272,,PUE,PUE,PUE,Puente Alto
473347000,13300,589473,LAS,Puntadeleste//LasCondes,4,2.0,110.0,258.0,2.0,12335775,Nexxos,LAS,LAS,LAS,Las Condes
199837850,5615,248864,PUE,CiudaddelEste,5,3.0,178.0,264.0,1.0,12335701,Nexxos,PUE,PUE,PUE,Puente Alto
155000000,4355,193026,ÑUÑ,MAP-Sevendecasaesquinaparaproyectoocomercioenñuñoa,3,1.0,40.0,198.0,2.0,12335402,Easyprop,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
126807170,3563,157917,PUE,Map-SevendeBellaCasa4H,4,3.0,80.0,105.0,3.0,12335381,Easyprop,PUE,PUE,PUE,Puente Alto
266925000,7500,332410,HUE,MAP-SeVendeHermosaCasa3D,3,3.0,107.0,180.0,2.0,12335308,Easyprop,HUE,HUE,HUE,Huechuraba
220000000,6182,273973,CON,MAP-SevendeHermosayampliacasa5H,5,2.0,182.0,250.0,4.0,12335276,Easyprop,CON,CON,CON,Conchalí
151257500,4250,188366,LAF,Sevendeterrenourbanizadode450m2,6,3.0,450.0,450.0,,12334556,Easyprop,LAF,LAF,LAF,La Florida
80077500,2250,99723,PUE,SanHugo/NemesioVicuña,3,1.0,62.0,74.0,,12334482,Aleida Lama Propiedades,PUE,PUE,PUE,Puente Alto
201083500,5650,250415,PUE,av.canaldelaluz3640,3,3.0,99.0,300.0,3.0,12333894,Easyprop,PUE,PUE,PUE,Puente Alto
496480500,13950,618282,LAF,Venezuela,7,4.0,206.0,1000.0,6.0,12333790,Houm,LAF,LAF,LAF,La Florida
286499500,8050,356786,SAN,Antupiren,4,2.0,119.0,182.0,2.0,12332975,,SAN,SAN,SAN,Santiago
78120050,2195,97285,LOE,Av.PadreAlbertoHurtado7404,3,1.0,74.0,160.0,4.0,10538738,Propiedades Roca.cl,LOE,LOE,LOE,Lo Espejo
130000000,3653,161893,MAI,EduardoFreiCercanoAlfredoSilvaCarvallo,4,2.0,84.0,90.0,2.0,6529581,Unne,MAI,MAI,MAI,Maipú
56000000,1573,69738,LAG,IslaHumos8654,3,1.0,53.0,63.0,,10633012,,LAG,LAG,LAG,La Granja
110329000,3100,137396,PUE,Lomasdelviento,3,1.0,56.0,90.0,1.0,12330886,Propital,PUE,PUE,PUE,Puente Alto
1352064100,37990,1683766,LAR,Plazachileperu,6,3.0,295.0,1150.0,,5351609,Nativo Propiedades,LAR,LAR,LAR,La Reina
925340000,26000,1152354,ÑUÑ,Hernancortes//pedrodevaldivia,11,4.0,567.0,702.0,1269.0,9275128,Unne,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
115000000,3231,143213,MAI,CalleEleodoroRodriguezMatte,3,2.0,62.0,100.0,1.0,12330013,,MAI,MAI,MAI,Maipú
150000000,4215,186800,LAF,BosqueChileno2478,3,2.0,65.0,105.0,1.0,12329293,Asesoría Inmob.catalantorres,LAF,LAF,LAF,La Florida
551645000,15500,686980,LAS,ManquehueSur/AlonsodeCamargo,4,3.0,200.0,500.0,3.0,12327338,Bofill y  Asociados Ltda,LAS,LAS,LAS,Las Condes
284720000,8000,354570,LAR,Paulajaraquemada,3,1.0,88.0,275.0,,12327234,Bofill y  Asociados Ltda,LAR,LAR,LAR,La Reina
745000000,20933,927771,LAS,LaForestaOriente/FranciscoBulnesCorrea,6,5.0,180.0,542.0,2.0,12327057,Bofill y  Asociados Ltda,LAS,LAS,LAS,Las Condes
1031398200,28980,1284431,LOB,CaminoLosRefugios/CondominioLosQuillayes,7,5.0,300.0,5600.0,10.0,12326927,Bofill y  Asociados Ltda,LOB,LOB,LOB,Lo Barnechea
391490000,11000,487534,LAS,JumboBilbao,3,2.0,122.0,226.0,2.0,12326876,Bofill y  Asociados Ltda,LAS,LAS,LAS,Las Condes
261586500,7350,325762,PRO,ManuelMontt-EliodoroYañez,3,1.0,91.0,91.0,,12326791,Bofill y  Asociados Ltda,PRO,PRO,PRO,Providencia
319954100,8990,398448,LAR,MetroPrincipedeGales,4,2.0,119.0,165.0,1.0,12325852,Bofill y  Asociados Ltda,LAR,LAR,LAR,La Reina
1204721500,33850,1500276,LOB,CerroPandeAzucar/ManquehueOriente,6,7.0,520.0,832.0,,12325737,Bofill y  Asociados Ltda,LOB,LOB,LOB,Lo Barnechea
632790200,17780,788033,PRO,EliecerParadayhernandodeaguirre,4,3.0,281.0,500.0,4.0,12325630,Bofill y  Asociados Ltda,PRO,PRO,PRO,Providencia
444875000,12500,554016,VIT,ElAromo/LoBeltran,5,4.0,130.0,150.0,2.0,12324817,Viel Propiedades dos Ltda.,VIT,VIT,VIT,Vitacura
396828500,11150,494182,LAS,Parnell,3,3.0,113.0,253.0,2.0,12323696,Sgq Propiedades,LAS,LAS,LAS,Las Condes
65841500,1850,81994,QUI,Salesianos,2,1.0,80.0,56.0,1.0,9513451,Unne,QUI,QUI,QUI,Quinta Normal
1281240000,36000,1595567,VIT,FranciscodeAguirre/Espoz,5,5.0,330.0,560.0,4.0,12324634,Viel Propiedades dos Ltda.,VIT,VIT,VIT,Vitacura
398608000,11200,496399,LAS,LosDominicos/Torremolinos,3,2.0,75.0,229.0,3.0,12324534,Viel Propiedades dos Ltda.,LAS,LAS,LAS,Las Condes
202863000,5700,252631,QUI,JuanaQuinel01730,6,2.0,299.0,390.0,6.0,12323681,,QUI,QUI,QUI,Quinta Normal
1263445000,35500,1573406,LAS,Cerrosanluis,4,4.0,168.0,233.0,3.0,12323629,Viel Propiedades dos Ltda.,LAS,LAS,LAS,Las Condes
82000000,2304,102117,PUE,PuenteAlto,4,2.0,48.0,123.0,2.0,12322314,Agente Propiedades,PUE,PUE,PUE,Puente Alto
109000000,3063,135741,CAL,CaleradeTango,4,2.0,90.0,140.0,1.0,12322145,Agente Propiedades,CAL,CAL,CAL,Calera de Tango
160000000,4496,199253,MEL,Melipilla,3,3.0,140.0,160.0,2.0,12322134,Agente Propiedades,MEL,MEL,MEL,Melipilla
125000000,3512,155666,REC,Recoleta,4,2.0,100.0,245.0,6.0,12322129,Agente Propiedades,REC,REC,REC,Recoleta
118000000,3316,146949,MEL,Melipilla,6,3.0,120.0,140.0,1.0,12322127,Agente Propiedades,MEL,MEL,MEL,Melipilla
65000000,1826,80946,LAM,alcaldejosesolano,2,1.0,55.0,70.0,1.0,12319493,Unne,LAM,LAM,LAM,Lampa
427044410,11999,531811,TAL,Casa/Parcelaencondominio,3,3.0,181.0,5141.0,3.0,12319318,Easyprop,TAL,TAL,TAL,Talagante
85416000,2400,106371,SAN,Franciscoencinaponiente,5,2.0,98.0,107.0,1.0,12318063,Easyprop,SAN,SAN,SAN,Santiago
156596000,4400,195014,LAF,Callelasmagnoliaslaflorida,4,2.0,123.0,181.0,1.0,12318017,Easyprop,LAF,LAF,LAF,La Florida
1530370000,43000,1905816,LOB,Clubdegolflomas,4,3.0,480.0,1499.0,4.0,12316783,Propiedades Viel SpA,LOB,LOB,LOB,Lo Barnechea
263010100,7390,327534,LAS,Isabellacatolica,3,2.0,83.0,144.0,,12315951,Movahome Corredores Integrados,LAS,LAS,LAS,Las Condes
491142000,13800,611634,COL,Chicureo-colina,4,,270.0,4500.0,,12315843,Movahome Corredores Integrados,COL,COL,COL,Colina
412488100,11590,513684,COL,Chamisero,5,4.0,178.0,495.0,,12315619,Movahome Corredores Integrados,COL,COL,COL,Colina
551645000,15500,686980,COL,Rebajada!!!espectacularyampliacasaenexclusivocon...,6,4.0,240.0,1110.0,,12315587,Movahome Corredores Integrados,COL,COL,COL,Colina
248774100,6990,309806,COL,Bajodeprecio.....Hermosayacogedoracasaentranquil...,4,3.0,108.0,424.0,,12315482,Movahome Corredores Integrados,COL,COL,COL,Colina
252689000,7100,314681,COL,Imperdible....Nuevamentebajódeprecio.....Espectacul...,4,3.0,115.0,350.0,,12315371,Movahome Corredores Integrados,COL,COL,COL,Colina
313192000,8800,390027,COL,Hermosayacogedoracasaentranquiloysegurocondominio,5,3.0,128.0,422.0,,12315342,Movahome Corredores Integrados,COL,COL,COL,Colina
800775000,22500,997229,COL,Hermosayampliacasaestilomediterranea,7,5.0,435.0,5000.0,,12315303,Movahome Corredores Integrados,COL,COL,COL,Colina
1096172000,30800,1365096,LAS,Ampliaeiluminadacasaensancarlosdeapoquindo,5,5.0,290.0,500.0,,12315271,Movahome Corredores Integrados,LAS,LAS,LAS,Las Condes
1060582000,29800,1320775,LAS,Hermosacasaestilomediterraneaenincomparableubicació...,5,5.0,293.0,800.0,,12315253,Movahome Corredores Integrados,LAS,LAS,LAS,Las Condes
583676000,16400,726869,PEÑ,Excelentecasamediterraneaenexclusivocondominio,5,4.0,260.0,550.0,1.0,12315221,Movahome Corredores Integrados,PEÑ,PEÑ,PEÑ,Peñalolén
462314100,12990,575734,COL,Hermosayampliacasaestilomediterraneaenexclusivoco...,4,4.0,188.0,389.0,,12315160,Movahome Corredores Integrados,COL,COL,COL,Colina
1138880000,32000,1418281,COL,Rebajada.....Grancasamediterraneaenterrenode3.200...,7,4.0,345.0,3200.0,,12315128,Movahome Corredores Integrados,COL,COL,COL,Colina
409285000,11500,509695,LAF,Hermosaycomodacasa,3,3.0,325.0,325.0,3.0,12314722,Easyprop,LAF,LAF,LAF,La Florida
222437500,6250,277008,MAI,Ampliacasa-pasajecerrado5d+2baraucomaipu,5,2.0,120.0,242.0,2.0,12314712,Easyprop,MAI,MAI,MAI,Maipú
427080000,12000,531856,PEÑ,Ampliaycomodacasasectorresidencialpeñalolen,6,4.0,179.0,400.0,2.0,12314668,Easyprop,PEÑ,PEÑ,PEÑ,Peñalolén
469788000,13200,585041,PEÑ,Sectorprivilegiadoyexclusivocomunapeñalolen,5,4.0,160.0,505.0,3.0,12314641,Easyprop,PEÑ,PEÑ,PEÑ,Peñalolén
288279000,8100,359002,PEÑ,Comodisimacasa4d+3bestac.Bodegapeñalolen,3,3.0,122.0,200.0,3.0,12314623,Easyprop,PEÑ,PEÑ,PEÑ,Peñalolén
270484000,7600,336842,PEÑ,Comodisimaypreciosacasa4d+3b3estacionambodega.Peñalolen,4,3.0,110.0,220.0,2.0,12314609,Easyprop,PEÑ,PEÑ,PEÑ,Peñalolén
306074000,8600,381163,LAF,Preciosacasaventaaltomacul4d+3b,4,3.0,115.0,300.0,3.0,12314585,Easyprop,LAF,LAF,LAF,La Florida
569440000,16000,709141,PEÑ,Casa4d+3bbodega7estacexclusivosectordepeñalolen,4,3.0,237.0,2002.0,7.0,12314547,Easyprop,PEÑ,PEÑ,PEÑ,Peñalolén
1138880000,32000,1418281,LOB,MalllosTrapenses,5,5.0,350.0,750.0,2.0,12314101,Propiedades Viel SpA,LOB,LOB,LOB,Lo Barnechea
302515000,8500,376731,ÑUÑ,Bremenconestrellasolitaria,3,2.0,115.0,172.0,2.0,12313527,Corredores Asociados - OpenBrokers,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
220622410,6199,274748,PAD,lagunadelsol,4,3.0,135.0,260.0,3.0,12313498,Corredores Asociados - OpenBrokers,PAD,PAD,PAD,Padre Hurtado
992961000,27900,1236564,LAR,Helsby10000,5,5.0,311.0,1543.0,6.0,12313438,Corredores Asociados - OpenBrokers,LAR,LAR,LAR,La Reina
295000000,8289,367372,ÑUÑ,Coventry/Irarrazaval,4,2.0,87.0,144.0,,2850318,Jaime Moris Propiedades (Providencia),ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
1032110000,29000,1285318,LAR,Helsby10000,5,4.0,324.0,1105.0,5.0,12313396,Corredores Asociados - OpenBrokers,LAR,LAR,LAR,La Reina
391490000,11000,487534,PRO,Gral.Salvo/Almte,5,7.0,1327.0,250.0,,12312535,Viel Propiedades dos Ltda.,PRO,PRO,PRO,Providencia
78298000,2200,97507,LAG,VillaPabloNeruda,3,1.0,120.0,65.0,,12312234,Viel Propiedades dos Ltda.,LAG,LAG,LAG,La Granja
1089054000,30600,1356232,LAS,Quinchamali,6,5.0,402.0,1150.0,4.0,12310836,Viel Propiedades dos Ltda.,LAS,LAS,LAS,Las Condes
462670000,13000,576177,SAN,CompañíaconRicardoCumming,15,3.0,367.0,237.0,,12310800,Viel Propiedades dos Ltda.,SAN,SAN,SAN,Santiago
85000000,2388,105853,CON,Lidia,3,1.0,67.0,160.0,,6274726,,CON,CON,CON,Conchalí
587235000,16500,731301,LAS,Monroelagoleta,5,4.0,190.0,395.0,3.0,12310224,Vidal Riedel Propiedades - Las Condes.,LAS,LAS,LAS,Las Condes
1245650000,35000,1551245,COL,Carreterageneralsanmartinoriente13340/avenidachicureo,4,4.0,313.0,4411.0,8.0,12310143,Vidal Riedel Propiedades - Las Condes.,COL,COL,COL,Colina
370136000,10400,460941,LAS,Pontevedrahernandodemagallanes,3,2.0,110.0,225.0,3.0,12310060,Vidal Riedel Propiedades - Las Condes.,LAS,LAS,LAS,Las Condes
807893000,22700,1006093,LAR,Condominiomariamonveljuliabernstein,4,4.0,260.0,830.0,,12309962,Vidal Riedel Propiedades - Las Condes.,LAR,LAR,LAR,La Reina
640620000,18000,797783,LAS,Sanfranciscodeasís/avda.Plaza,6,4.0,240.0,226.0,4.0,12309817,Vidal Riedel Propiedades - Las Condes.,LAS,LAS,LAS,Las Condes
1103290000,31000,1373960,LAS,Miradordelosdominicos,4,4.0,380.0,960.0,3.0,12309755,Vidal Riedel Propiedades - Las Condes.,LAS,LAS,LAS,Las Condes
925340000,26000,1152354,LAS,Caminoelalbamirasol,4,2.0,300.0,1250.0,8.0,12309723,Vidal Riedel Propiedades - Las Condes.,LAS,LAS,LAS,Las Condes
120000000,3372,149440,MAI,Champolión,2,2.0,70.0,160.0,,12309307,Unne,MAI,MAI,MAI,Maipú
66000000,1854,82192,PUE,PuenteAlto,3,1.0,70.0,114.0,1.0,12309200,,PUE,PUE,PUE,Puente Alto
220000000,6182,273973,PUD,Av.ElCanal,4,3.0,115.0,212.0,2.0,12309229,Easyprop,PUD,PUD,PUD,Pudahuel
1245650000,35000,1551245,LAS,Manquehue/martindezamora,7,4.0,250.0,960.0,4.0,12309122,Hobbins Vitacura,LAS,LAS,LAS,Las Condes
925340000,26000,1152354,PRO,Lyon/diegodealmagroppw,5,4.0,240.0,500.0,5.0,12309067,Hobbins Vitacura,PRO,PRO,PRO,Providencia
1850680000,52000,2304707,LOB,Avdaladehesa/camposdegolfladehesappw,6,6.0,450.0,2800.0,11.0,12309007,Hobbins Vitacura,LOB,LOB,LOB,Lo Barnechea
661974000,18600,824376,LAS,Paseolosdominicosppw,6,5.0,180.0,373.0,,12308927,Hobbins Vitacura,LAS,LAS,LAS,Las Condes
1156675000,32500,1440442,LOB,Panoramicasur/losmonseñores,6,5.0,480.0,1095.0,,12307207,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
2099810000,59000,2614956,LAS,Malaga/apoquindo,5,5.0,480.0,1240.0,10.0,12307126,OSSANDON CORREDORES ASOCIADOS S.A.,LAS,LAS,LAS,Las Condes
1868475000,52500,2326868,LAS,Laslavándulasconcaminolafuente,4,3.0,488.0,2421.0,8.0,12307091,OSSANDON CORREDORES ASOCIADOS S.A.,LAS,LAS,LAS,Las Condes
1921860000,54000,2393350,LAS,Av.Lascondes/puentenuevo,5,4.0,840.0,2300.0,9.0,12307049,OSSANDON CORREDORES ASOCIADOS S.A.,LAS,LAS,LAS,Las Condes
726036000,20400,904154,LOB,Acuadrasdelportal,6,3.0,250.0,649.0,6.0,12307026,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
484024000,13600,602770,COL,Santaelenachicureo,4,6.0,160.0,825.0,4.0,12306478,Unne,COL,COL,COL,Colina
484024000,13600,602770,COL,Santaelenachicureo,4,6.0,220.0,825.0,4.0,12306410,Unne,COL,COL,COL,Colina
957015100,26890,1191800,LOB,AvenidaLaDehesa/MonseñorAdolfoRodriguez,4,4.0,290.0,720.0,4.0,12306217,Welink Propiedades SpA,LOB,LOB,LOB,Lo Barnechea
907545000,25500,1130193,LOB,ManuelGuzmanMaturana,4,4.0,365.0,1182.0,6.0,12306180,Welink Propiedades SpA,LOB,LOB,LOB,Lo Barnechea
1637140000,46000,2038780,VIT,Locurro,4,4.0,402.0,795.0,5.0,12305710,Welink Propiedades SpA,VIT,VIT,VIT,Vitacura
1633581000,45900,2034347,VIT,Locurro,4,4.0,356.0,812.0,5.0,12305690,Welink Propiedades SpA,VIT,VIT,VIT,Vitacura
1170911000,32900,1458171,LOB,PanoramicaSur,5,4.0,304.0,600.0,4.0,12305656,Welink Propiedades SpA,LOB,LOB,LOB,Lo Barnechea
1316474100,36990,1639445,LOB,LasPataguas/ElTordillo,7,6.0,380.0,1012.0,6.0,12304763,Welink Propiedades SpA,LOB,LOB,LOB,Lo Barnechea
73000000,2051,90909,LAP,Carmen10649,4,1.0,66.0,100.0,1.0,11701650,,LAP,LAP,LAP,La Pintana
1135321000,31900,1413849,LOB,Av.ClubGolfLomasdelaDehesa.,4,4.0,430.0,1600.0,6.0,12303980,Welink Propiedades SpA,LOB,LOB,LOB,Lo Barnechea
1199383000,33700,1493628,LOB,ParquedelSol/CaminodelSol,5,4.0,450.0,2000.0,5.0,12303965,Welink Propiedades SpA,LOB,LOB,LOB,Lo Barnechea
658415000,18500,819944,LOB,Huinganal,4,3.0,222.0,766.0,6.0,12303797,Welink Propiedades SpA,LOB,LOB,LOB,Lo Barnechea
782980000,22000,975068,LOB,SectorColegioMonteTabor,5,5.0,210.0,500.0,,12302493,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
971607000,27300,1209971,LOB,shoppinglaDehesa,5,5.0,280.0,800.0,4.0,12302460,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
1423600,40,1773,LOB,Eltranque,4,4.0,200.0,831.0,6.0,12302427,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
1423600,40,1773,LOB,Eltranque,4,4.0,200.0,731.0,,12302409,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
1423600,40,1773,LOB,Eltranque,5,4.0,250.0,1272.0,,12302382,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
1423600,40,1773,LOB,Eltranqueinterior,5,4.0,350.0,950.0,10.0,12302358,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
462670000,13000,576177,LOB,CasiesquinaPadreAlfredoArteaga,6,2.0,180.0,406.0,,12301839,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
978725000,27500,1218836,LOB,Elmolino,3,3.0,250.0,1200.0,,12301817,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
1103290000,31000,1373960,LAR,Lareinaalta,6,5.0,470.0,1100.0,,12301769,OSSANDON CORREDORES ASOCIADOS S.A.,LAR,LAR,LAR,La Reina
2135400000,60000,2659278,VIT,SantaMariadeManquehue,5,4.0,620.0,1600.0,12.0,12301706,OSSANDON CORREDORES ASOCIADOS S.A.,VIT,VIT,VIT,Vitacura
996520000,28000,1240996,LOB,GolfdeManquehue,4,3.0,260.0,830.0,2.0,12301670,OSSANDON CORREDORES ASOCIADOS S.A.,LOB,LOB,LOB,Lo Barnechea
150000000,4215,186800,PEÑ,:lacampana455,3,3.0,93.0,93.0,2.0,12300552,Corredores Asociados - OpenBrokers,PEÑ,PEÑ,PEÑ,Peñalolén
127990000,3596,159390,MAI,Barriolasrosas,3,2.0,61.0,176.0,3.0,12300401,Nexxos,MAI,MAI,MAI,Maipú
255322660,7174,317961,LAF,RojasMagallanes/Paraguay,4,3.0,174.0,209.0,2.0,12299564,Urbalia,LAF,LAF,LAF,La Florida
75000000,2107,93400,ELB,AvenidaLoMartínez,4,2.0,140.0,162.0,2.0,8474824,Intermedia Propiedades,ELB,ELB,ELB,El Bosque
67000000,1883,83437,CER,Cerrillos,4,1.0,100.0,106.0,2.0,7383581,Intermedia Propiedades,CER,CER,CER,Cerrillos
154900000,4352,192902,ÑUÑ,ñuble(l5-l6),3,1.0,100.0,100.0,2.0,8419824,Intermedia Propiedades,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
100719700,2830,125429,LAR,MunicipalidaddeLaReina,3,1.0,110.0,220.0,1.0,12299091,Unne,LAR,LAR,LAR,La Reina
86092210,2419,107213,PUE,RicardoFonseca945,2,1.0,98.0,169.0,1.0,10529549,,PUE,PUE,PUE,Puente Alto
206422000,5800,257064,ÑUÑ,LaVerbena4771,2,2.0,70.0,,1.0,10876969,,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
